ID	Waveform	Period	Phase	Nadir	Tau	P
1.6096459531388396	cosine	24.0	4.0	10.0	0.3235644011566607	0.013375682598903569
-2.417988142471087	cosine	24.0	6.0	4.0	0.22882123757746228	0.05861420943696903
-1.0718973373853262	cosine	24.0	8.0	6.0	0.48716779613266165	0.0004262546337290486
-0.2676495469407085	cosine	24.0	10.0	8.0	0.3838291727105819	0.00429821088254844
1.6659511187112945	cosine	24.0	10.0	18.0	0.16118189349674802	0.13491510064665357
-1.4768343323160957	cosine	24.0	0.0	20.0	0.30038443788030317	0.01987023624788583
-0.13834924735234108	cosine	24.0	10.0	8.0	0.16977059562198815	0.12256654833167985
-0.09499060341617789	cosine	24.0	16.0	14.0	0.37644784246614765	0.004980681982243198
-2.2761576634810003	cosine	24.0	8.0	12.0	0.23620256782189655	0.052934139906380795
-1.0897889366517508	cosine	24.0	14.0	10.0	0.2983835297492112	0.020539183818460795
-1.26539997120358	cosine	24.0	16.0	12.0	0.3867934644897182	0.004048549572026775
-0.01751905640419639	cosine	24.0	0.0	22.0	0.22711994083632678	0.059988929747551704
1.0842578153587001	cosine	24.0	20.0	22.0	0.16977059562198815	0.12256654833167985
0.15391816930635066	cosine	24.0	10.0	8.0	0.28049054928850214	0.02741363646522646
1.3147829126900648	cosine	24.0	22.0	20.0	0.3100158702662392	0.016903200710028324
0.4909266572349661	cosine	24.0	20.0	18.0	0.1885787263005176	0.09834961988888624
0.2155620159288336	cosine	24.0	8.0	6.0	0.1550079351331196	0.14430254111594104
0.1789538754584083	cosine	24.0	2.0	14.0	0.34005076960724046	0.009956246028067745
-1.1430045684307388	cosine	24.0	4.0	2.0	0.2773216563242906	0.02881195020498228
0.7491324467885662	cosine	24.0	4.0	20.0	0.2742344916187423	0.030230724316061157
-0.5868018868114764	cosine	24.0	8.0	12.0	0.2066772468441595	0.07854663026645384
0.1509842892214834	cosine	24.0	22.0	0.0	0.41760763315066535	0.0021252413268578177
0.060141226500503055	cosine	24.0	20.0	22.0	0.2583465585551994	0.03847661585264555
-0.4009106707302206	cosine	24.0	12.0	10.0	0.24358389806633082	0.04769966180633572
-0.5390860334563237	cosine	24.0	12.0	10.0	0.13286394439981683	0.1815197663058417
0.2814849822982774	cosine	24.0	8.0	4.0	0.23207607869383093	0.05605319139859437
-1.8235118295621795	cosine	24.0	16.0	18.0	0.22555494714375637	0.0612756889104502
0.9468990515008078	cosine	24.0	2.0	0.0	0.1550079351331196	0.14430254111594104
-0.25605187013452924	cosine	24.0	20.0	18.0	0.16639299379457437	0.12732468937632635
2.2628125558414935	cosine	24.0	10.0	8.0	0.2583465585551994	0.03847661585264555
-1.1282505856650245	cosine	24.0	2.0	4.0	0.3734598305167114	0.005283338852544909
-0.7045228875941961	cosine	24.0	16.0	8.0	0.47168332558423676	0.0006207912848591029
-0.8108188206369371	cosine	24.0	12.0	10.0	0.16238926537755388	0.1331294177656946
1.2516725756913598	cosine	24.0	14.0	20.0	0.458753438002898	0.0008429158824009362
0.9299652445636071	cosine	24.0	8.0	12.0	0.3395411912439763	0.010049245916082774
-0.09456365914005081	cosine	24.0	20.0	14.0	0.21653162273736784	0.06911977279696901
-0.43640672856643276	cosine	24.0	22.0	20.0	0.2066772468441595	0.07854663026645384
-0.2898700553921047	cosine	24.0	12.0	6.0	0.3971017650559018	0.0032782919758639786
-0.30553631053655483	cosine	24.0	2.0	4.0	0.24034543548105186	0.04994280222373064
0.5807782170582318	cosine	24.0	12.0	22.0	0.37364893492427953	0.005263710294693397
-1.8873934710388396	cosine	24.0	8.0	6.0	0.22143990733302804	0.06476208627439409
0.27789583173335913	cosine	24.0	8.0	6.0	0.30263454002180495	0.019140153805216078
1.1395259767752983	cosine	24.0	14.0	6.0	0.2522957322892429	0.04206404605218764
-0.2657980120139879	cosine	24.0	2.0	0.0	0.22882123757746228	0.05861420943696903
0.560462860245961	cosine	24.0	16.0	14.0	0.26572788879963366	0.03444220575113408
-0.513879772164449	cosine	24.0	20.0	22.0	0.28049054928850214	0.02741363646522646
-2.459862284719453	cosine	24.0	18.0	20.0	0.24774067964969962	0.04493949144849353
-0.4963455081793317	cosine	24.0	4.0	8.0	0.24681106781724876	0.04554533424377086
0.8277903973275238	cosine	24.0	20.0	18.0	0.16639299379457437	0.12732468937632635
-0.10223349059838793	cosine	24.0	18.0	16.0	0.12202152878268788	0.2017571781780051
0.972621811286357	cosine	24.0	12.0	10.0	0.28049054928850214	0.02741363646522646
-1.1763452655222006	cosine	24.0	2.0	4.0	0.2773216563242906	0.02881195020498228
-1.0189311206498057	cosine	24.0	8.0	6.0	0.23620256782189655	0.052934139906380795
-2.312779537423989	cosine	24.0	4.0	0.0	0.3204860134343379	0.014115833190008366
1.0215895861795043	cosine	24.0	4.0	0.0	0.4088959481748449	0.002560614606221767
1.5485309272776073	cosine	24.0	8.0	14.0	0.28679571920704017	0.024799403568754007
-0.8920187830625355	cosine	24.0	20.0	16.0	0.3971017650559018	0.0032782919758639786
-0.014070922194830299	cosine	24.0	18.0	20.0	0.18118348213186988	0.10741654185240362
-0.7366346541925933	cosine	24.0	4.0	22.0	0.2408823295204357	0.049565208125727844
0.10311104728101807	cosine	24.0	4.0	2.0	0.3586693421794159	0.0070353044355588755
1.9475324885793015	cosine	24.0	0.0	2.0	0.28049054928850214	0.02741363646522646
0.3861326553790455	cosine	24.0	0.0	6.0	0.3529793467163571	0.007835221812399042
0.3694040845959782	cosine	24.0	20.0	18.0	0.22555494714375637	0.0612756889104502
0.7032679237774548	cosine	24.0	2.0	0.0	0.3838291727105819	0.00429821088254844
-0.5715201061095269	cosine	24.0	16.0	4.0	0.17916653452424497	0.10999084832379369
-0.015147564262471764	cosine	24.0	12.0	6.0	0.47799286534506696	0.0005332941435529806
-0.7550874234503064	cosine	24.0	20.0	22.0	0.32477853075510776	0.013093115992743426
-1.0372317369635473	cosine	24.0	18.0	20.0	0.28471690049293835	0.0256371939762934
-0.6913886252800792	cosine	24.0	2.0	6.0	0.3720584753663004	0.005430836150817805
0.6123849535765323	cosine	24.0	6.0	4.0	0.3690665122217134	0.00575805764378841
-0.6197021574112351	cosine	24.0	8.0	6.0	0.1550079351331196	0.14430254111594104
0.12249805594261255	cosine	24.0	22.0	20.0	0.16977059562198815	0.12256654833167985
-1.8563576772221855	cosine	24.0	8.0	22.0	0.22711994083632678	0.059988929747551704
1.5089147641160197	cosine	24.0	8.0	10.0	0.19191458635529096	0.09444831922890234
0.9685079215709547	cosine	24.0	20.0	18.0	0.20336921463781313	0.08192052243423542
-0.48907662601688623	cosine	24.0	12.0	14.0	0.2583465585551994	0.03847661585264555
-1.688771485515632	cosine	24.0	2.0	18.0	0.4102811834462677	0.0024863946965112097
-1.6362677020025425	cosine	24.0	18.0	8.0	0.3883018343330748	0.003926562060915238
0.08203604081217893	cosine	24.0	8.0	10.0	0.22882123757746228	0.05861420943696903
-1.4634516856436877	cosine	24.0	12.0	18.0	0.2794419828171161	0.027869928627522758
-1.5348098098633969	cosine	24.0	0.0	20.0	0.2564257396539173	0.03958738267049287
-0.3308593287625321	cosine	24.0	4.0	2.0	0.1885787263005176	0.09834961988888624
1.1008635202206505	cosine	24.0	18.0	16.0	0.38825031885400685	0.003930673389220724
-1.1251414625689335	cosine	24.0	12.0	4.0	0.4058670475957386	0.0027299213020319725
-0.672938145052055	cosine	24.0	10.0	8.0	0.32477853075510776	0.013093115992743426
2.1314091054668305	cosine	24.0	0.0	22.0	0.11722319527036221	0.2111284946177049
-0.8409829534240687	cosine	24.0	2.0	12.0	0.2532318977775997	0.04149193177995398
0.7746827262395932	cosine	24.0	20.0	22.0	0.2583465585551994	0.03847661585264555
1.8088274384688288	cosine	24.0	22.0	6.0	0.42049288714873817	0.001996585957609922
1.0495511180671648	cosine	24.0	6.0	8.0	0.2878718795329364	0.024374796195956446
0.26597125405957234	cosine	24.0	14.0	0.0	0.3296902366978937	0.01200202793833976
0.1789880179087187	cosine	24.0	6.0	4.0	0.22143990733302804	0.06476208627439409
0.4111130700089393	cosine	24.0	18.0	20.0	0.2699264121556429	0.03230693818080994
-1.1510133652602113	cosine	24.0	22.0	2.0	0.19451145771322875	0.09149116941576257
0.029325577232971505	cosine	24.0	4.0	2.0	0.1589977496259266	0.13818700065494172
-1.2749834246508518	cosine	24.0	4.0	18.0	0.2857315384715079	0.025225367793130095
1.7377928455306897	cosine	24.0	20.0	10.0	0.2857315384715079	0.025225367793130095
0.9279532638516401	cosine	24.0	18.0	20.0	0.18118348213186988	0.10741654185240362
-0.2595513214784078	cosine	24.0	12.0	8.0	0.3173972005106735	0.014893695995628085
-0.4909853936407115	cosine	24.0	2.0	20.0	0.20841821363024415	0.0768138415244357
0.5690686149229695	cosine	24.0	0.0	4.0	0.2689135515023755	0.032811789040382046
0.019482268684134305	cosine	24.0	6.0	8.0	0.28049054928850214	0.02741363646522646
1.3250670097253832	cosine	24.0	18.0	20.0	0.34387885384212036	0.009281315096840078
-0.39728283092993444	cosine	24.0	20.0	22.0	0.3173972005106735	0.014893695995628085
-3.101808782617756	cosine	24.0	14.0	16.0	0.19929591659972523	0.08622355226943118
1.1673980791230263	cosine	24.0	10.0	12.0	0.3173972005106735	0.014893695995628085
0.05428913996316682	cosine	24.0	10.0	14.0	0.37942596992800925	0.004694491835707916
-0.925899086582218	cosine	24.0	18.0	14.0	0.28364854062579337	0.02607689362942387
1.1617765207746822	cosine	24.0	12.0	14.0	0.4354984844216218	0.001434531998309761
-0.771164767488844	cosine	24.0	18.0	16.0	0.17378823796322213	0.11707097859576515
-0.6829041395950874	cosine	24.0	10.0	8.0	0.22143990733302804	0.06476208627439409
0.14249132697164363	cosine	24.0	0.0	22.0	0.2930579881759055	0.022413223470489428
-1.0941259323078925	cosine	24.0	6.0	4.0	0.2731092190440679	0.030762062328506853
2.6566340887353768	cosine	24.0	0.0	4.0	0.3425884971194647	0.009504204798824281
0.28138293744398607	cosine	24.0	16.0	2.0	0.5101338230592225	0.0002393648930400435
1.7152666458974861	cosine	24.0	14.0	16.0	0.3173972005106735	0.014893695995628085
-0.11992057361465525	cosine	24.0	2.0	0.0	0.1550079351331196	0.14430254111594104
-1.230323326072588	cosine	24.0	20.0	22.0	0.19191458635529096	0.09444831922890234
0.798164669866812	cosine	24.0	12.0	14.0	0.14762660488868534	0.15609104027542364
1.0790758493940718	cosine	24.0	2.0	0.0	0.2878718795329364	0.024374796195956446
2.178041681422434	cosine	24.0	16.0	2.0	0.319292392850017	0.014412173665151762
-0.577253582922756	cosine	24.0	14.0	12.0	0.33215986099954203	0.011483852877009561
0.20742942392407118	cosine	24.0	18.0	16.0	0.14420726128863112	0.16176125330350544
-1.0795727222030536	cosine	24.0	18.0	16.0	0.28471690049293835	0.0256371939762934
0.511315420876449	cosine	24.0	4.0	12.0	0.2669215718422425	0.03382364878829115
-0.14671989739614452	cosine	24.0	4.0	2.0	0.23295019131240413	0.055380662873957556
0.3156142474356075	cosine	24.0	14.0	16.0	0.17715192586642242	0.11260606365924808
0.9640939391904435	cosine	24.0	22.0	0.0	0.21979349113192914	0.06619938366322035
-1.0290215506875744	cosine	24.0	4.0	8.0	0.20260610044699526	0.0827141103030547
-0.6437072025754226	cosine	24.0	12.0	10.0	0.3838291727105819	0.00429821088254844
2.737170883951792	cosine	24.0	8.0	10.0	0.19191458635529096	0.09444831922890234
1.4306455935403022	cosine	24.0	10.0	4.0	0.2206120916977232	0.06548169886148832
0.5154096081321011	cosine	24.0	4.0	12.0	0.3254249300542409	0.012944793795829015
-0.01757460536079421	cosine	24.0	2.0	10.0	0.2930579881759055	0.022413223470489428
-2.088903763920648	cosine	24.0	6.0	4.0	0.21405857708859377	0.07139933215686703
-0.9957719881447187	cosine	24.0	4.0	2.0	0.4178312955285979	0.0021150055896341437
-0.1684789181828747	cosine	24.0	16.0	14.0	0.35430385173284484	0.007642194440630212
-2.6109554627788816	cosine	24.0	16.0	14.0	0.3100158702662392	0.016903200710028324
-0.2678306004315025	cosine	24.0	12.0	10.0	0.22143990733302804	0.06476208627439409
0.8855491497954691	cosine	24.0	8.0	6.0	0.2583465585551994	0.03847661585264555
-0.03543002427724285	cosine	24.0	0.0	2.0	0.24358389806633082	0.04769966180633572
1.8737759893583532	cosine	24.0	22.0	18.0	0.23944357325553983	0.05058223589567321
-1.3942419093108989	cosine	24.0	2.0	10.0	0.4102811834462677	0.0024863946965112097
0.8239988344148812	cosine	24.0	18.0	16.0	0.23295019131240413	0.055380662873957556
0.12229296132639159	cosine	24.0	20.0	22.0	0.11071995366651402	0.22422834429010646
-1.4537047233114777	cosine	24.0	12.0	14.0	0.3912105029550162	0.003700585778126575
0.06412492228828905	cosine	24.0	8.0	10.0	0.32477853075510776	0.013093115992743426
1.0068308820103906	cosine	24.0	2.0	6.0	0.4309984318599717	0.0015856751406824532
0.30513765562522815	cosine	24.0	10.0	8.0	0.2583465585551994	0.03847661585264555
0.4061484505391291	cosine	24.0	12.0	2.0	0.2679120077936924	0.03331737652423981
-0.48113860099307504	cosine	24.0	6.0	8.0	0.2583465585551994	0.03847661585264555
-0.4956398179556809	cosine	24.0	0.0	6.0	0.3088569283768125	0.017238887161647665
-1.5690119074063658	cosine	24.0	2.0	18.0	0.35899603551548426	0.0069916470137857895
-0.2813076144245448	cosine	24.0	0.0	20.0	0.22711994083632678	0.059988929747551704
1.0498668502006359	cosine	24.0	14.0	10.0	0.3057510243109201	0.018166718113862217
0.7406830395507643	cosine	24.0	18.0	16.0	0.5213647138896663	0.00017898820863211063
-0.12289964697721363	cosine	24.0	10.0	12.0	0.16977059562198815	0.12256654833167985
0.327337170778274	cosine	24.0	22.0	20.0	0.30263454002180495	0.019140153805216078
0.42634420510304294	cosine	24.0	6.0	4.0	0.3173972005106735	0.014893695995628085
0.6685226790972432	cosine	24.0	4.0	14.0	0.3956282840374724	0.003379637955668793
-0.5650820496687814	cosine	24.0	6.0	4.0	0.2952532097773707	0.02162395005989455
1.8811087470604047	cosine	24.0	12.0	14.0	0.2731092190440679	0.030762062328506853
0.7577646959231837	cosine	24.0	20.0	22.0	0.19191458635529096	0.09444831922890234
1.5233097193394436	cosine	24.0	10.0	14.0	0.2689135515023755	0.032811789040382046
-1.5343047159001317	cosine	24.0	14.0	12.0	0.24358389806633082	0.04769966180633572
0.6320554167570929	cosine	24.0	4.0	2.0	0.33648360967347263	0.010623344634627566
-2.362504790738608	cosine	24.0	6.0	10.0	0.32785350799604684	0.012400444227444124
1.46859859433709	cosine	24.0	0.0	2.0	0.23620256782189655	0.052934139906380795
0.28629010119202836	cosine	24.0	18.0	20.0	0.21815970297510862	0.06764995867882109
0.5361746497573162	cosine	24.0	6.0	8.0	0.19929591659972523	0.08622355226943118
-1.455516319284591	cosine	24.0	12.0	16.0	0.2689135515023755	0.032811789040382046
0.6272297553325196	cosine	24.0	12.0	14.0	0.2509652283107651	0.042888118888463896
1.3689499657730315	cosine	24.0	4.0	0.0	0.4309984318599717	0.0015856751406824532
0.29706818460893786	cosine	24.0	10.0	8.0	0.19929591659972523	0.08622355226943118
-0.7662647657332122	cosine	24.0	14.0	4.0	0.38097538462867714	0.004551476929324292
0.5533766063306971	cosine	24.0	16.0	14.0	0.26572788879963366	0.03444220575113408
-0.4978997953115641	cosine	24.0	18.0	14.0	0.15103363851503282	0.15057309273890357
-1.3071713785667083	cosine	24.0	20.0	22.0	0.3395411912439763	0.010049245916082774
0.44191888733060886	cosine	24.0	10.0	8.0	0.2066772468441595	0.07854663026645384
1.266068013655952	cosine	24.0	18.0	16.0	0.3142978771675294	0.015710968084713377
0.5259959461973563	cosine	24.0	14.0	12.0	0.24358389806633082	0.04769966180633572
-0.220851616490501	cosine	24.0	12.0	18.0	0.4412241833954464	0.001261257819012709
-0.1316084967762286	cosine	24.0	16.0	10.0	0.19119714613802677	0.09527758524409297
-1.4106952786643117	cosine	24.0	8.0	10.0	0.16238926537755388	0.1331294177656946
0.10487722965933481	cosine	24.0	6.0	8.0	0.17715192586642242	0.11260606365924808
-0.9754776785110327	cosine	24.0	20.0	18.0	0.16639299379457437	0.12732468937632635
1.0719592918908138	cosine	24.0	2.0	22.0	0.28259211780978516	0.026517864644015943
-0.6145272989123522	cosine	24.0	16.0	22.0	0.344343136106689	0.009202243653261678
0.6929121497463698	cosine	24.0	12.0	10.0	0.2583465585551994	0.03847661585264555
-0.09341476455801957	cosine	24.0	2.0	12.0	0.32663244785806334	0.012671607032707451
0.8897825385869711	cosine	24.0	14.0	20.0	0.2458918427695533	0.04615084821555857
-1.3208724870944164	cosine	24.0	10.0	14.0	0.29101603518750224	0.023169067299739072
0.357605608270852	cosine	24.0	22.0	20.0	0.3838291727105819	0.00429821088254844
-1.4109229198470397	cosine	24.0	10.0	12.0	0.24358389806633082	0.04769966180633572
0.30774847997873833	cosine	24.0	0.0	2.0	0.33215986099954203	0.011483852877009561
0.9167174252780346	cosine	24.0	4.0	10.0	0.3529793467163571	0.007835221812399042
-0.16629955615390135	cosine	24.0	22.0	20.0	0.22143990733302804	0.06476208627439409
0.8568474240305666	cosine	24.0	2.0	10.0	0.32236378699349605	0.013660266883671912
0.4687028887532088	cosine	24.0	18.0	20.0	0.23295019131240413	0.055380662873957556
-0.7512914091443923	cosine	24.0	20.0	18.0	0.21815970297510862	0.06764995867882109
-0.763850140047817	cosine	24.0	20.0	22.0	0.16977059562198815	0.12256654833167985
-0.23839911720138193	cosine	24.0	4.0	2.0	0.2625311679869951	0.03614461188618968
-0.29219331634171486	cosine	24.0	8.0	6.0	0.22143990733302804	0.06476208627439409
-0.2892633053955084	cosine	24.0	16.0	18.0	0.3142978771675294	0.015710968084713377
-1.0423996238780244	cosine	24.0	14.0	16.0	0.42811715417718754	0.00168992695018417
0.13107593116208996	cosine	24.0	6.0	4.0	0.37644784246614765	0.004980681982243198
-0.979277674353335	cosine	24.0	16.0	6.0	0.3370166864022913	0.010521242945149252
0.16125028850737913	cosine	24.0	22.0	0.0	0.1978141420187362	0.0878301350644845
-0.3125013929584954	cosine	24.0	10.0	8.0	0.2509652283107651	0.042888118888463896
-0.15987994245111237	cosine	24.0	0.0	18.0	0.2700801876441249	0.03223085368788413
-1.967080861661787	cosine	24.0	2.0	6.0	0.3941609590514271	0.003483349956988493
-0.5253654566367898	cosine	24.0	2.0	6.0	0.2689135515023755	0.032811789040382046
1.2052169771253245	cosine	24.0	18.0	0.0	0.2554812585822803	0.04014304304154523
0.1887266381578411	cosine	24.0	18.0	20.0	0.19597397046916537	0.08985625322931617
-1.1134437093325984	cosine	24.0	0.0	6.0	0.5000540745148393	0.0003092403561969335
0.09764600013108378	cosine	24.0	10.0	12.0	0.1845332561108567	0.10323755908592297
-0.6839389185788441	cosine	24.0	4.0	6.0	0.2731092190440679	0.030762062328506853
-0.48337726985067503	cosine	24.0	2.0	22.0	0.23855178776150696	0.051220920739073736
1.163094365947175	cosine	24.0	10.0	12.0	0.30263454002180495	0.019140153805216078
1.0608791130404895	cosine	24.0	10.0	14.0	0.23207607869383093	0.05605319139859437
-0.5660446132991039	cosine	24.0	4.0	8.0	0.32785350799604684	0.012400444227444124
1.1630841917309735	cosine	24.0	14.0	8.0	0.3971017650559018	0.0032782919758639786
0.837046510170275	cosine	24.0	8.0	16.0	0.34736368938374024	0.008702066626578324
-1.6549243730247023	cosine	24.0	16.0	20.0	0.24267330086749553	0.0483220815907642
0.11087492849224723	cosine	24.0	4.0	20.0	0.31079909050124127	0.016679520254869944
-1.5728886159705773	cosine	24.0	2.0	6.0	0.3499559916811736	0.008291978169918663
1.9911893069089317	cosine	24.0	8.0	22.0	0.3077108875847008	0.01757642110804049
-1.8568236875451307	cosine	24.0	4.0	22.0	0.5182619816954829	0.0001940625026640813
-0.27669200161810253	cosine	24.0	4.0	8.0	0.3057510243109201	0.018166718113862217
0.38926552229087336	cosine	24.0	20.0	16.0	0.17648967335817856	0.11347537277868341
-1.3833535700882489	cosine	24.0	16.0	22.0	0.20514059172313384	0.08010054349500118
-0.7245298802466984	cosine	24.0	4.0	0.0	0.224708584132122	0.06198051021301793
2.1637022956280347	cosine	24.0	8.0	6.0	0.21405857708859377	0.07139933215686703
-0.3199279965138763	cosine	24.0	10.0	2.0	0.35899603551548426	0.0069916470137857895
-0.023537285707403155	cosine	24.0	16.0	22.0	0.30038443788030317	0.01987023624788583
-0.46595658054676997	cosine	24.0	0.0	22.0	0.16850834320114566	0.12432991439258562
-0.9128014793507151	cosine	24.0	18.0	14.0	0.20997359500870416	0.07529048637923798
1.2414901133581786	cosine	24.0	10.0	8.0	0.2066772468441595	0.07854663026645384
1.275143380355577	cosine	24.0	0.0	20.0	0.2930579881759055	0.022413223470489428
1.1326032114636437	cosine	24.0	6.0	8.0	0.33215986099954203	0.011483852877009561
1.208066509046659	cosine	24.0	12.0	20.0	0.2930579881759055	0.022413223470489428
0.2173158001945295	cosine	24.0	0.0	22.0	0.4395869822638583	0.0013087389029084813
0.9548877297911261	cosine	24.0	12.0	14.0	0.1845332561108567	0.10323755908592297
-2.7316056436376237	cosine	24.0	6.0	4.0	0.2509652283107651	0.042888118888463896
-0.7220156229020657	cosine	24.0	18.0	2.0	0.3516695858110866	0.008030305253720312
0.701167854826383	cosine	24.0	6.0	8.0	0.30263454002180495	0.019140153805216078
-1.0395291850399009	cosine	24.0	16.0	18.0	0.19597397046916537	0.08985625322931617
0.22628962989855955	cosine	24.0	16.0	12.0	0.31311851887262904	0.016031910355278088
-1.0662231682910384	cosine	24.0	0.0	20.0	0.3077108875847008	0.01757642110804049
1.6354825290059976	cosine	24.0	10.0	12.0	0.16238926537755388	0.1331294177656946
-0.5209660173458702	cosine	24.0	4.0	6.0	0.24358389806633082	0.04769966180633572
-0.4066604640101077	cosine	24.0	10.0	12.0	0.2878718795329364	0.024374796195956446
-0.7666436792087357	cosine	24.0	10.0	8.0	0.1550079351331196	0.14430254111594104
-0.16461161039802705	cosine	24.0	16.0	18.0	0.1885787263005176	0.09834961988888624
0.7631699110373424	cosine	24.0	16.0	14.0	0.2066772468441595	0.07854663026645384
0.7547845774486232	cosine	24.0	18.0	16.0	0.23295019131240413	0.055380662873957556
0.055600028116523745	cosine	24.0	14.0	12.0	0.24358389806633082	0.04769966180633572
0.020224203207148322	cosine	24.0	2.0	0.0	0.3912105029550162	0.003700585778126575
-1.2713236319209251	cosine	24.0	8.0	10.0	0.28049054928850214	0.02741363646522646
-2.5273295361799097	cosine	24.0	0.0	2.0	0.28049054928850214	0.02741363646522646
-0.1777882549697385	cosine	24.0	10.0	12.0	0.24358389806633082	0.04769966180633572
-0.044533909191467304	cosine	24.0	22.0	20.0	0.19929591659972523	0.08622355226943118
-0.018611155875954313	cosine	24.0	14.0	8.0	0.3088569283768125	0.017238887161647665
0.03839798128901109	cosine	24.0	16.0	18.0	0.20336921463781313	0.08192052243423542
1.1787816077452697	cosine	24.0	6.0	10.0	0.37942596992800925	0.004694491835707916
-0.583620637729336	cosine	24.0	2.0	4.0	0.2699264121556429	0.03230693818080994
-0.7423829848796591	cosine	24.0	6.0	2.0	0.3352210025577558	0.010868624632020605
0.8291672121067247	cosine	24.0	6.0	4.0	0.33215986099954203	0.011483852877009561
-1.6438628376837836	cosine	24.0	0.0	10.0	0.28259211780978516	0.026517864644015943
1.3467123630266038	cosine	24.0	6.0	10.0	0.23944357325553983	0.05058223589567321
1.743439653292108	cosine	24.0	22.0	12.0	0.3516695858110866	0.008030305253720312
0.6459720471067368	cosine	24.0	10.0	12.0	0.24358389806633082	0.04769966180633572
-1.6886051078204538	cosine	24.0	2.0	22.0	0.26057195278564604	0.03722162304887712
1.779716768131217	cosine	24.0	12.0	8.0	0.2583465585551994	0.03847661585264555
-0.07795595771080946	cosine	24.0	4.0	6.0	0.2509652283107651	0.042888118888463896
1.265853810425934	cosine	24.0	6.0	2.0	0.36469098080459145	0.006268102368788777
-2.918554028502435	cosine	24.0	4.0	2.0	0.2551359238183474	0.04034778682105685
-0.9394112807954058	cosine	24.0	2.0	0.0	0.24358389806633082	0.04769966180633572
1.228757302270248	cosine	24.0	2.0	12.0	0.33397250286610974	0.01111599587008164
-0.3265270422013679	cosine	24.0	2.0	0.0	0.24358389806633082	0.04769966180633572
0.9983160752615453	cosine	24.0	4.0	6.0	0.17715192586642242	0.11260606365924808
0.5893490951387259	cosine	24.0	6.0	14.0	0.31811201027774105	0.014710479506912271
0.475914373249379	cosine	24.0	0.0	2.0	0.22143990733302804	0.06476208627439409
-0.356386137374089	cosine	24.0	2.0	22.0	0.2679120077936924	0.03331737652423981
-0.8550838314484026	cosine	24.0	0.0	20.0	0.3883018343330748	0.003926562060915238
-0.1176643358009548	cosine	24.0	16.0	14.0	0.2731092190440679	0.030762062328506853
0.09992855202548917	cosine	24.0	8.0	10.0	0.3395411912439763	0.010049245916082774
1.233701325261431	cosine	24.0	0.0	2.0	0.14024527464425107	0.16849709470074392
0.9965905641937965	cosine	24.0	12.0	10.0	0.24358389806633082	0.04769966180633572
-0.9337171891180241	cosine	24.0	18.0	16.0	0.21076445880646086	0.0745247925817003
0.4046108785959216	cosine	24.0	20.0	18.0	0.29950738883023387	0.02016114215609676
-1.3869528477588702	cosine	24.0	0.0	2.0	0.16977059562198815	0.12256654833167985
-1.5701773247098867	cosine	24.0	0.0	2.0	0.35430385173284484	0.007642194440630212
0.08811677850116358	cosine	24.0	0.0	22.0	0.23444639054072441	0.05424431461757581
-1.0431661644784045	cosine	24.0	22.0	20.0	0.22143990733302804	0.06476208627439409
-1.5585957283168062	cosine	24.0	0.0	22.0	0.31503733728909844	0.015512560718579184
