ID	Waveform	Period	Phase	Nadir	Tau	P
2.2788534946324117	cosine	24.0	22.0	20.0	0.33215986099954203	0.011483852877009561
0.49394051694933866	cosine	24.0	10.0	16.0	0.345625610326433	0.00898688283532294
2.969347890913808	cosine	24.0	12.0	10.0	0.2583465585551994	0.03847661585264555
-1.6085656387823808	cosine	24.0	20.0	18.0	0.29211214466158614	0.02276070879876716
0.9271207087051703	cosine	24.0	12.0	16.0	0.44573342098338953	0.001138513936955571
-0.4463314531934501	cosine	24.0	18.0	16.0	0.3660645863480636	0.006103836469221554
-0.5592193091934302	cosine	24.0	20.0	22.0	0.19191458635529096	0.09444831922890234
-0.04025364333192437	cosine	24.0	18.0	16.0	0.29211214466158614	0.02276070879876716
-2.4168016040673495	cosine	24.0	10.0	18.0	0.18316124260994093	0.1049347021149013
-0.48725260003526977	cosine	24.0	2.0	8.0	0.29101603518750224	0.023169067299739072
0.8138422229811377	cosine	24.0	16.0	20.0	0.24267330086749553	0.0483220815907642
-1.9779732288758642	cosine	24.0	2.0	4.0	0.28471690049293835	0.0256371939762934
1.4898916034631469	cosine	24.0	18.0	14.0	0.3720584753663004	0.005430836150817805
-1.1291095540565135	cosine	24.0	12.0	2.0	0.32663244785806334	0.012671607032707451
-1.7963329825734038	cosine	24.0	4.0	2.0	0.33648360967347263	0.010623344634627566
-0.7596165080387766	cosine	24.0	4.0	2.0	0.15160250545727888	0.14966458474778954
0.8075133154830305	cosine	24.0	14.0	12.0	0.2066772468441595	0.07854663026645384
1.7731491398882988	cosine	24.0	2.0	20.0	0.464370405807737	0.0007386992480856522
0.2753111778902585	cosine	24.0	2.0	4.0	0.2773216563242906	0.02881195020498228
1.7499955118686596	cosine	24.0	22.0	0.0	0.4981985798990394	0.00032401144828364667
0.5165979145788656	cosine	24.0	12.0	10.0	0.2583465585551994	0.03847661585264555
0.14228783696938385	cosine	24.0	20.0	22.0	0.22882123757746228	0.05861420943696903
0.9740171230799732	cosine	24.0	0.0	2.0	0.2878718795329364	0.024374796195956446
-1.270946989627864	cosine	24.0	8.0	10.0	0.22143990733302804	0.06476208627439409
0.7147571700574695	cosine	24.0	8.0	4.0	0.1731361222001596	0.11795090932869162
1.6954080849298552	cosine	24.0	4.0	8.0	0.37942596992800925	0.004694491835707916
1.465756901320344	cosine	24.0	8.0	14.0	0.18384340974810268	0.10408837222103484
0.1645717167349324	cosine	24.0	12.0	16.0	0.2689135515023755	0.032811789040382046
0.9209390919816526	cosine	24.0	6.0	18.0	0.36198952893673986	0.006602618688996535
-0.9992179457570485	cosine	24.0	16.0	20.0	0.41180923783574996	0.0024067837772616878
0.4728445885596118	cosine	24.0	16.0	14.0	0.21405857708859377	0.07139933215686703
-0.574024162402253	cosine	24.0	20.0	22.0	0.22143990733302804	0.06476208627439409
1.3562979024572543	cosine	24.0	8.0	10.0	0.1845332561108567	0.10323755908592297
0.6751728699540522	cosine	24.0	16.0	18.0	0.3290883655048249	0.012131343131205926
0.09091808842929476	cosine	24.0	18.0	20.0	0.17378823796322213	0.11707097859576515
-1.190217663395283	cosine	24.0	10.0	12.0	0.2731092190440679	0.030762062328506853
0.18538517843211832	cosine	24.0	8.0	18.0	0.2490992899495197	0.04406574993045694
-0.943687907356722	cosine	24.0	18.0	20.0	0.23295019131240413	0.055380662873957556
-1.2019550900731295	cosine	24.0	4.0	2.0	0.38825031885400685	0.003930673389220724
0.7829983887546702	cosine	24.0	14.0	8.0	0.37504055588612945	0.005121247717925717
1.0167512476885494	cosine	24.0	10.0	8.0	0.23620256782189655	0.052934139906380795
-0.4053792078692635	cosine	24.0	0.0	4.0	0.2173410895704131	0.0683859475317161
0.2722656609064954	cosine	24.0	8.0	10.0	0.16238926537755388	0.1331294177656946
0.8118587931728722	cosine	24.0	14.0	10.0	0.3057510243109201	0.018166718113862217
0.5579992407024925	cosine	24.0	18.0	16.0	0.4400170280345411	0.0012961112381875797
-0.09422332675627555	cosine	24.0	0.0	22.0	0.4322605325594606	0.0015418834458715692
0.9320754044141916	cosine	24.0	22.0	20.0	0.28049054928850214	0.02741363646522646
-0.7714501689007299	cosine	24.0	2.0	4.0	0.2773216563242906	0.02881195020498228
-1.090653454248094	cosine	24.0	4.0	2.0	0.29950738883023387	0.02016114215609676
-0.6990074131271502	cosine	24.0	10.0	12.0	0.16238926537755388	0.1331294177656946
-0.041166689438045495	cosine	24.0	4.0	6.0	0.2952532097773707	0.02162395005989455
1.735767551694849	cosine	24.0	16.0	14.0	0.24358389806633082	0.04769966180633572
-2.290169521548876	cosine	24.0	0.0	22.0	0.3516695858110866	0.008030305253720312
0.12057551214319319	cosine	24.0	12.0	8.0	0.3838291727105819	0.00429821088254844
0.7803536943197752	cosine	24.0	2.0	22.0	0.29727222782587787	0.020918889760707993
0.8814982949979682	cosine	24.0	16.0	14.0	0.1845332561108567	0.10323755908592297
-0.277546434664245	cosine	24.0	6.0	20.0	0.2564257396539173	0.03958738267049287
1.7820946879757553	cosine	24.0	2.0	6.0	0.45310091554509846	0.0009612986159937434
-1.5910113677350004	cosine	24.0	4.0	6.0	0.16977059562198815	0.12256654833167985
-0.5335435120369442	cosine	24.0	16.0	12.0	0.19523860588528633	0.09067556890797257
-0.08987687784010132	cosine	24.0	10.0	12.0	0.3690665122217134	0.00575805764378841
-0.43825631192371123	cosine	24.0	20.0	0.0	0.23444639054072441	0.05424431461757581
0.7743504870526309	cosine	24.0	4.0	10.0	0.24267330086749553	0.0483220815907642
0.4113354650585912	cosine	24.0	6.0	10.0	0.28364854062579337	0.02607689362942387
0.33697866318902586	cosine	24.0	10.0	14.0	0.3720584753663004	0.005430836150817805
1.3388522404670127	cosine	24.0	12.0	10.0	0.1845332561108567	0.10323755908592297
-0.9572249067767953	cosine	24.0	2.0	0.0	0.23620256782189655	0.052934139906380795
1.0489945614320257	cosine	24.0	4.0	2.0	0.2625311679869951	0.03614461188618968
0.24603786492801236	cosine	24.0	8.0	20.0	0.20841821363024415	0.0768138415244357
-0.10532260813548165	cosine	24.0	22.0	2.0	0.16515123768104328	0.12910587848568428
-0.16139847984902309	cosine	24.0	8.0	10.0	0.4945491263770959	0.00035499671505080416
0.06145173840833774	cosine	24.0	16.0	4.0	0.2815474113952421	0.026960055111695882
-0.4575202251852484	cosine	24.0	8.0	10.0	0.1845332561108567	0.10323755908592297
-0.046807879615357456	cosine	24.0	8.0	6.0	0.24358389806633082	0.04769966180633572
0.5371802383230146	cosine	24.0	16.0	18.0	0.29211214466158614	0.02276070879876716
-1.2409777204665238	cosine	24.0	0.0	2.0	0.13286394439981683	0.1815197663058417
0.1155658604867234	cosine	24.0	0.0	8.0	0.4981985798990394	0.00032401144828364667
0.03500883643745261	cosine	24.0	4.0	6.0	0.3100158702662392	0.016903200710028324
0.2543980665897032	cosine	24.0	14.0	12.0	0.2583465585551994	0.03847661585264555
-0.7290075420955394	cosine	24.0	16.0	14.0	0.3395411912439763	0.010049245916082774
-0.0947379048900611	cosine	24.0	14.0	12.0	0.2509652283107651	0.042888118888463896
-0.8562124576163956	cosine	24.0	18.0	16.0	0.20336921463781313	0.08192052243423542
1.1648042974536152	cosine	24.0	18.0	20.0	0.2625311679869951	0.03614461188618968
1.7520841671934286	cosine	24.0	2.0	0.0	0.4502611449104903	0.0010263673653035312
-0.0020976556399791226	cosine	24.0	4.0	6.0	0.30263454002180495	0.019140153805216078
1.2655246227837706	cosine	24.0	4.0	2.0	0.21815970297510862	0.06764995867882109
1.5605631485456488	cosine	24.0	6.0	8.0	0.19191458635529096	0.09444831922890234
0.27261713558518685	cosine	24.0	12.0	10.0	0.2731092190440679	0.030762062328506853
0.26713157571481777	cosine	24.0	6.0	4.0	0.2066772468441595	0.07854663026645384
-0.1815249275136983	cosine	24.0	22.0	4.0	0.4452673363862599	0.0011506738761365854
0.4279061614073005	cosine	24.0	20.0	18.0	0.23295019131240413	0.055380662873957556
1.9942420264395317	cosine	24.0	2.0	0.0	0.2952532097773707	0.02162395005989455
-0.44104549251513897	cosine	24.0	22.0	0.0	0.27840508876711023	0.028327345676766758
1.529218712858015	cosine	24.0	14.0	16.0	0.21405857708859377	0.07139933215686703
-0.4540171288907651	cosine	24.0	10.0	12.0	0.2583465585551994	0.03847661585264555
-1.986548474502822	cosine	24.0	6.0	8.0	0.2952532097773707	0.02162395005989455
-0.38293723091653	cosine	24.0	4.0	8.0	0.36469098080459145	0.006268102368788777
-0.044071155834806634	cosine	24.0	2.0	0.0	0.21405857708859377	0.07139933215686703
-0.7882308854319056	cosine	24.0	4.0	8.0	0.37942596992800925	0.004694491835707916
1.0491821524132772	cosine	24.0	18.0	14.0	0.28364854062579337	0.02607689362942387
1.3618563041610428	cosine	24.0	16.0	14.0	0.19929591659972523	0.08622355226943118
-1.3789028026481014	cosine	24.0	16.0	14.0	0.37644784246614765	0.004980681982243198
-0.8654520465022084	cosine	24.0	4.0	20.0	0.36930244871323964	0.005731632693820295
-1.597933260506709	cosine	24.0	8.0	22.0	0.37364893492427953	0.005263710294693397
-0.7608601915389185	cosine	24.0	4.0	2.0	0.21815970297510862	0.06764995867882109
-2.2453165001079207	cosine	24.0	4.0	8.0	0.4678359046685163	0.0006804648061914029
0.7552230698759784	cosine	24.0	8.0	6.0	0.2583465585551994	0.03847661585264555
1.3541285591954944	cosine	24.0	22.0	18.0	0.2689135515023755	0.032811789040382046
-1.7484628128892223	cosine	24.0	22.0	20.0	0.413354493688319	0.00232862927072122
-0.49005257002004377	cosine	24.0	22.0	18.0	0.20997359500870416	0.07529048637923798
-0.7651791779303878	cosine	24.0	14.0	20.0	0.2532318977775997	0.04149193177995398
0.7676020187220981	cosine	24.0	8.0	22.0	0.35899603551548426	0.0069916470137857895
0.32935954516270266	cosine	24.0	0.0	22.0	0.18316124260994093	0.1049347021149013
0.23076893031443924	cosine	24.0	16.0	18.0	0.24034543548105186	0.04994280222373064
0.4470979422185753	cosine	24.0	8.0	10.0	0.28049054928850214	0.02741363646522646
0.002394186182189592	cosine	24.0	2.0	4.0	0.2699264121556429	0.03230693818080994
-0.4110231754966554	cosine	24.0	10.0	6.0	0.2541785623789577	0.040919829260890266
0.8529038255781555	cosine	24.0	12.0	14.0	0.22143990733302804	0.06476208627439409
0.16563424479046718	cosine	24.0	2.0	18.0	0.13920254438355512	0.17029941465108106
-0.05408474963079957	cosine	24.0	6.0	8.0	0.19191458635529096	0.09444831922890234
0.19974420055148268	cosine	24.0	10.0	8.0	0.12548261415538256	0.19515484779068937
-0.6003813308524227	cosine	24.0	14.0	12.0	0.32477853075510776	0.013093115992743426
-0.6985824993451084	cosine	24.0	20.0	22.0	0.26572788879963366	0.03444220575113408
1.9859448537432776	cosine	24.0	0.0	4.0	0.2173410895704131	0.0683859475317161
1.0616896434679899	cosine	24.0	16.0	18.0	0.1885787263005176	0.09834961988888624
-0.09684454823410926	cosine	24.0	8.0	2.0	0.36469098080459145	0.006268102368788777
-2.02264212956504	cosine	24.0	10.0	12.0	0.23620256782189655	0.052934139906380795
-1.1989175219642856	cosine	24.0	8.0	10.0	0.28049054928850214	0.02741363646522646
-0.5066933210073006	cosine	24.0	22.0	0.0	0.3296902366978937	0.01200202793833976
2.799003633635506	cosine	24.0	4.0	2.0	0.3290883655048249	0.012131343131205926
-0.02580919380395997	cosine	24.0	16.0	14.0	0.413354493688319	0.00232862927072122
-0.8204143223115081	cosine	24.0	14.0	10.0	0.28364854062579337	0.02607689362942387
-0.5212768753815403	cosine	24.0	2.0	4.0	0.34387885384212036	0.009281315096840078
-0.9388635010694577	cosine	24.0	12.0	14.0	0.22882123757746228	0.05861420943696903
0.09606884510618009	cosine	24.0	12.0	14.0	0.24358389806633082	0.04769966180633572
1.6800083879625651	cosine	24.0	8.0	6.0	0.19929591659972523	0.08622355226943118
-0.012909629810465808	cosine	24.0	20.0	22.0	0.39859183319945046	0.003178592823322213
-0.5985222708432728	cosine	24.0	8.0	4.0	0.2983835297492112	0.020539183818460795
0.8418269373992786	cosine	24.0	0.0	18.0	0.30657751029873637	0.017915757292876724
-0.3138160465054445	cosine	24.0	10.0	0.0	0.28259211780978516	0.026517864644015943
-1.1639415721314659	cosine	24.0	18.0	22.0	0.3499559916811736	0.008291978169918663
0.9038368876281072	cosine	24.0	0.0	2.0	0.413354493688319	0.00232862927072122
-1.8864474393628414	cosine	24.0	18.0	16.0	0.3808550746853591	0.004562440916140081
1.3257871379345636	cosine	24.0	12.0	10.0	0.22143990733302804	0.06476208627439409
-1.2117713815394067	cosine	24.0	22.0	8.0	0.2124670414275315	0.07289658589843155
1.9972021868145724	cosine	24.0	12.0	6.0	0.24267330086749553	0.0483220815907642
-2.0192868810709634	cosine	24.0	0.0	2.0	0.19929591659972523	0.08622355226943118
0.3349883221180464	cosine	24.0	10.0	12.0	0.17715192586642242	0.11260606365924808
-0.574869765389451	cosine	24.0	14.0	16.0	0.4428798146660561	0.0012148494454507022
-0.09270036215313165	cosine	24.0	20.0	18.0	0.24034543548105186	0.04994280222373064
0.4753565961023779	cosine	24.0	6.0	8.0	0.2878718795329364	0.024374796195956446
-1.1474338664766792	cosine	24.0	14.0	10.0	0.26154605694066657	0.03668290960514206
-0.20513780315617863	cosine	24.0	12.0	14.0	0.23620256782189655	0.052934139906380795
0.8095559722859952	cosine	24.0	12.0	14.0	0.2952532097773707	0.02162395005989455
0.03909978864985483	cosine	24.0	22.0	4.0	0.30657751029873637	0.017915757292876724
-0.45743517098853215	cosine	24.0	22.0	20.0	0.3616851819772791	0.0066412775630506635
-0.11708795902079722	cosine	24.0	0.0	2.0	0.19929591659972523	0.08622355226943118
-0.20129322618073056	cosine	24.0	22.0	4.0	0.16788768421121278	0.12520345104894998
-1.6511098531232766	cosine	24.0	14.0	22.0	0.23855178776150696	0.051220920739073736
2.013590820987219	cosine	24.0	16.0	14.0	0.2509652283107651	0.042888118888463896
2.3834608963218837	cosine	24.0	20.0	18.0	0.1885787263005176	0.09834961988888624
1.7635197726139964	cosine	24.0	4.0	2.0	0.24774067964969962	0.04493949144849353
2.451351108222711	cosine	24.0	0.0	2.0	0.19191458635529096	0.09444831922890234
-1.7248423245550213	cosine	24.0	4.0	22.0	0.3941710846698039	0.0034826245800760993
-1.7973234450370115	cosine	24.0	4.0	8.0	0.2541785623789577	0.040919829260890266
1.5922817538914547	cosine	24.0	16.0	14.0	0.16238926537755388	0.1331294177656946
0.6155201505031405	cosine	24.0	16.0	8.0	0.39124120804273904	0.0036982638240428646
-1.485980018295638	cosine	24.0	2.0	0.0	0.4428798146660561	0.0012148494454507022
-1.9769463014959414	cosine	24.0	12.0	10.0	0.17715192586642242	0.11260606365924808
0.13662574618683343	cosine	24.0	10.0	8.0	0.2509652283107651	0.042888118888463896
-0.9975421942638375	cosine	24.0	20.0	2.0	0.2961732509482417	0.02130021087103255
-0.3275340684253052	cosine	24.0	0.0	2.0	0.46502380539935884	0.0007273798775274108
-0.7959740480148036	cosine	24.0	16.0	2.0	0.2532318977775997	0.04149193177995398
-0.752012138780075	cosine	24.0	14.0	16.0	0.413354493688319	0.00232862927072122
-0.20710746888383455	cosine	24.0	14.0	12.0	0.22882123757746228	0.05861420943696903
0.37942593402987995	cosine	24.0	18.0	20.0	0.2699264121556429	0.03230693818080994
-0.6164426615485443	cosine	24.0	2.0	6.0	0.40152845361313605	0.0029900564410862453
2.5561657843269634	cosine	24.0	0.0	18.0	0.23358286498951342	0.05489788065188615
-0.37370232066421233	cosine	24.0	8.0	10.0	0.2583465585551994	0.03847661585264555
-1.0783849211193697	cosine	24.0	6.0	8.0	0.2066772468441595	0.07854663026645384
0.2912353461029564	cosine	24.0	20.0	18.0	0.29950738883023387	0.02016114215609676
0.16702432212128507	cosine	24.0	12.0	10.0	0.3100158702662392	0.016903200710028324
0.8489081004316612	cosine	24.0	20.0	18.0	0.20336921463781313	0.08192052243423542
0.9625786366984028	cosine	24.0	22.0	0.0	0.31503733728909844	0.015512560718579184
0.11671605621267618	cosine	24.0	6.0	8.0	0.2509652283107651	0.042888118888463896
0.4283472702918184	cosine	24.0	12.0	10.0	0.16238926537755388	0.1331294177656946
-0.9303331324167752	cosine	24.0	16.0	18.0	0.22555494714375637	0.0612756889104502
0.2320238317941272	cosine	24.0	8.0	10.0	0.3395411912439763	0.010049245916082774
-0.37234991782167387	cosine	24.0	10.0	16.0	0.3897480286659777	0.0038127055583381552
0.49608979398972597	cosine	24.0	14.0	16.0	0.22143990733302804	0.06476208627439409
0.12204384031636949	cosine	24.0	12.0	4.0	0.2815474113952421	0.026960055111695882
1.8367696694793785	cosine	24.0	16.0	14.0	0.3616851819772791	0.0066412775630506635
-1.061307762800161	cosine	24.0	12.0	14.0	0.23620256782189655	0.052934139906380795
-0.0815640918705862	cosine	24.0	0.0	22.0	0.21979349113192914	0.06619938366322035
0.7506134686522113	cosine	24.0	12.0	14.0	0.46502380539935884	0.0007273798775274108
-0.8643417875671685	cosine	24.0	2.0	4.0	0.20336921463781313	0.08192052243423542
-0.12523420979263478	cosine	24.0	18.0	20.0	0.24774067964969962	0.04493949144849353
0.6179878711661034	cosine	24.0	6.0	8.0	0.33215986099954203	0.011483852877009561
-1.4577945188016441	cosine	24.0	2.0	10.0	0.24177284024512205	0.04894394450731348
-0.5745507633431823	cosine	24.0	6.0	4.0	0.33215986099954203	0.011483852877009561
-0.1238904170800947	cosine	24.0	20.0	22.0	0.21405857708859377	0.07139933215686703
0.052948446289813426	cosine	24.0	0.0	2.0	0.3690665122217134	0.00575805764378841
-0.28354012051164124	cosine	24.0	12.0	14.0	0.1845332561108567	0.10323755908592297
0.4082784007514682	cosine	24.0	22.0	0.0	0.18316124260994093	0.1049347021149013
1.2287949353406016	cosine	24.0	6.0	12.0	0.17648967335817856	0.11347537277868341
-0.43000727902371005	cosine	24.0	2.0	4.0	0.3290883655048249	0.012131343131205926
0.4404024909312051	cosine	24.0	4.0	2.0	0.23295019131240413	0.055380662873957556
0.5315570267810567	cosine	24.0	10.0	8.0	0.2583465585551994	0.03847661585264555
-0.7030730552282657	cosine	24.0	12.0	10.0	0.45764247515492457	0.0008650668306068227
-0.7056682206187607	cosine	24.0	10.0	12.0	0.19191458635529096	0.09444831922890234
0.0755444396957651	cosine	24.0	12.0	10.0	0.3173972005106735	0.014893695995628085
0.07911738103719167	cosine	24.0	12.0	14.0	0.19929591659972523	0.08622355226943118
1.0558618329629832	cosine	24.0	4.0	2.0	0.24034543548105186	0.04994280222373064
-1.3879658182874925	cosine	24.0	12.0	14.0	0.3173972005106735	0.014893695995628085
0.22134407492815583	cosine	24.0	22.0	10.0	0.2742344916187423	0.030230724316061157
-0.2712073096515141	cosine	24.0	4.0	2.0	0.20336921463781313	0.08192052243423542
0.02489067805563857	cosine	24.0	0.0	18.0	0.2992780457678141	0.02023780529425095
0.73137486861684	cosine	24.0	20.0	14.0	0.37067277790634157	0.005580272880207826
0.009636128371806791	cosine	24.0	6.0	10.0	0.2983835297492112	0.020539183818460795
-1.063681703015079	cosine	24.0	12.0	14.0	0.2731092190440679	0.030762062328506853
